source_id,source_name,module_id,module_url,grade,subject,subdomain,module_slug,has_data_xml,has_data_np_xml,page_count,js_asset_count,exercise_asset_count,html_asset_count,data_type,language_type,module_title_en,module_title_ne,discovered_at,last_seen_at,status,notes
EPAATH_grade1__science__living_non_living_things_new,OLE Nepal E-Paath,grade1/science/living_non_living_things_new,https://epaath.olenepal.org/activity/grade1/science/living_non_living_things_new/,1,science,science,living_non_living_things_new,1,1,3,1,0,4,bilingual_module,en-ne,,,2026-05-19T04:37:53Z,2026-05-19T04:56:42Z,discovered,early_grade_learning_candidate
EPAATH_grade1__science__means_of_transportation_2,OLE Nepal E-Paath,grade1/science/means_of_transportation_2,https://epaath.olenepal.org/activity/grade1/science/means_of_transportation_2/,1,science,science,means_of_transportation_2,1,1,6,1,0,7,bilingual_module,en-ne,,,2026-05-19T04:37:53Z,2026-05-19T04:56:42Z,discovered,early_grade_learning_candidate
EPAATH_grade1__science__objects_at_home,OLE Nepal E-Paath,grade1/science/objects_at_home,https://epaath.olenepal.org/activity/grade1/science/objects_at_home/,1,science,science,objects_at_home,1,1,2,1,0,3,bilingual_module,en-ne,,,2026-05-19T04:37:53Z,2026-05-19T04:56:42Z,discovered,early_grade_learning_candidate
EPAATH_grade1__science__parts_of_a_plant,OLE Nepal E-Paath,grade1/science/parts_of_a_plant,https://epaath.olenepal.org/activity/grade1/science/parts_of_a_plant/,1,science,science,parts_of_a_plant,1,1,2,1,0,2,bilingual_module,en-ne,,,2026-05-19T04:37:53Z,2026-05-19T04:56:42Z,discovered,early_grade_learning_candidate
EPAATH_grade1__science__properties_of_things_new,OLE Nepal E-Paath,grade1/science/properties_of_things_new,https://epaath.olenepal.org/activity/grade1/science/properties_of_things_new/,1,science,science,properties_of_things_new,1,1,3,1,0,4,bilingual_module,en-ne,,,2026-05-19T04:37:53Z,2026-05-19T04:56:42Z,discovered,early_grade_learning_candidate
EPAATH_grade1__science__sounds_around_us_new,OLE Nepal E-Paath,grade1/science/sounds_around_us_new,https://epaath.olenepal.org/activity/grade1/science/sounds_around_us_new/,1,science,science,sounds_around_us_new,1,1,4,1,0,5,bilingual_module,en-ne,,,2026-05-19T04:37:53Z,2026-05-19T04:56:42Z,discovered,early_grade_learning_candidate
EPAATH_grade1__science__surrounding_objects_new,OLE Nepal E-Paath,grade1/science/surrounding_objects_new,https://epaath.olenepal.org/activity/grade1/science/surrounding_objects_new/,1,science,science,surrounding_objects_new,1,1,2,1,1,3,bilingual_module,en-ne,,,2026-05-19T04:37:53Z,2026-05-19T04:56:43Z,discovered,early_grade_learning_candidate
EPAATH_grade1__science__types_of_plants,OLE Nepal E-Paath,grade1/science/types_of_plants,https://epaath.olenepal.org/activity/grade1/science/types_of_plants/,1,science,science,types_of_plants,1,1,1,1,0,1,bilingual_module,en-ne,,,2026-05-19T04:37:53Z,2026-05-19T04:56:43Z,discovered,early_grade_learning_candidate
EPAATH_grade1__science__water_new,OLE Nepal E-Paath,grade1/science/water_new,https://epaath.olenepal.org/activity/grade1/science/water_new/,1,science,science,water_new,1,1,4,1,0,5,bilingual_module,en-ne,,,2026-05-19T04:37:53Z,2026-05-19T04:56:43Z,discovered,early_grade_learning_candidate
EPAATH_grade1__science__weather,OLE Nepal E-Paath,grade1/science/weather,https://epaath.olenepal.org/activity/grade1/science/weather/,1,science,science,weather,1,1,1,1,1,1,bilingual_module,en-ne,,,2026-05-19T04:37:53Z,2026-05-19T04:56:43Z,discovered,early_grade_learning_candidate
EPAATH_grade2__english__alphabet_puzzle,OLE Nepal E-Paath,grade2/english/alphabet_puzzle,https://epaath.olenepal.org/activity/grade2/english/alphabet_puzzle/,2,english,english_language,alphabet_puzzle,1,1,1,1,1,2,bilingual_module,en-ne,,,2026-05-19T04:37:53Z,2026-05-19T04:56:43Z,discovered,early_grade_learning_candidate
EPAATH_grade2__english__can_cant,OLE Nepal E-Paath,grade2/english/can_cant,https://epaath.olenepal.org/activity/grade2/english/can_cant/,2,english,english_language,can_cant,1,0,2,1,1,2,monolingual_module,en,,,2026-05-19T04:37:53Z,2026-05-19T04:56:43Z,discovered,early_grade_learning_candidate
EPAATH_grade2__english__can_you_guess_new,OLE Nepal E-Paath,grade2/english/can_you_guess_new,https://epaath.olenepal.org/activity/grade2/english/can_you_guess_new/,2,english,english_language,can_you_guess_new,1,1,6,1,1,7,bilingual_module,en-ne,,,2026-05-19T04:37:54Z,2026-05-19T04:56:43Z,discovered,early_grade_learning_candidate
EPAATH_grade2__english__command_sentences,OLE Nepal E-Paath,grade2/english/command_sentences,https://epaath.olenepal.org/activity/grade2/english/command_sentences/,2,english,english_language,command_sentences,1,1,4,1,1,4,bilingual_module,en-ne,,,2026-05-19T04:37:54Z,2026-05-19T04:56:43Z,discovered,early_grade_learning_candidate
EPAATH_grade2__english__days_of_the_week,OLE Nepal E-Paath,grade2/english/days_of_the_week,https://epaath.olenepal.org/activity/grade2/english/days_of_the_week/,2,english,english_language,days_of_the_week,1,0,3,1,1,4,monolingual_module,en,,,2026-05-19T04:37:54Z,2026-05-19T04:56:43Z,discovered,early_grade_learning_candidate
EPAATH_grade2__english__describing_animals,OLE Nepal E-Paath,grade2/english/describing_animals,https://epaath.olenepal.org/activity/grade2/english/describing_animals/,2,english,english_language,describing_animals,1,0,4,1,1,5,monolingual_module,en,,,2026-05-19T04:37:54Z,2026-05-19T04:56:43Z,discovered,early_grade_learning_candidate
EPAATH_grade2__english__describing_objects,OLE Nepal E-Paath,grade2/english/describing_objects,https://epaath.olenepal.org/activity/grade2/english/describing_objects/,2,english,english_language,describing_objects,1,1,5,1,1,5,bilingual_module,en-ne,,,2026-05-19T04:37:54Z,2026-05-19T04:56:43Z,discovered,early_grade_learning_candidate
EPAATH_grade2__english__describing_people,OLE Nepal E-Paath,grade2/english/describing_people,https://epaath.olenepal.org/activity/grade2/english/describing_people/,2,english,english_language,describing_people,1,1,7,1,1,7,bilingual_module,en-ne,,,2026-05-19T04:37:54Z,2026-05-19T04:56:43Z,discovered,early_grade_learning_candidate
EPAATH_grade2__english__ee_ea_words,OLE Nepal E-Paath,grade2/english/ee_ea_words,https://epaath.olenepal.org/activity/grade2/english/ee_ea_words/,2,english,english_language,ee_ea_words,1,1,2,1,1,3,bilingual_module,en-ne,,,2026-05-19T04:37:54Z,2026-05-19T04:56:43Z,discovered,early_grade_learning_candidate
EPAATH_grade2__english__family_tree,OLE Nepal E-Paath,grade2/english/family_tree,https://epaath.olenepal.org/activity/grade2/english/family_tree/,2,english,english_language,family_tree,1,1,2,1,1,4,bilingual_module,en-ne,,,2026-05-19T04:37:54Z,2026-05-19T04:56:43Z,discovered,early_grade_learning_candidate
EPAATH_grade2__english__is_are,OLE Nepal E-Paath,grade2/english/is_are,https://epaath.olenepal.org/activity/grade2/english/is_are/,2,english,english_language,is_are,1,1,4,1,1,5,bilingual_module,en-ne,,,2026-05-19T04:37:54Z,2026-05-19T04:56:43Z,discovered,early_grade_learning_candidate
EPAATH_grade2__english__long_vowels,OLE Nepal E-Paath,grade2/english/long_vowels,https://epaath.olenepal.org/activity/grade2/english/long_vowels/,2,english,english_language,long_vowels,1,1,5,1,1,5,bilingual_module,en-ne,,,2026-05-19T04:37:54Z,2026-05-19T04:56:43Z,discovered,early_grade_learning_candidate
EPAATH_grade2__english__numbers,OLE Nepal E-Paath,grade2/english/numbers,https://epaath.olenepal.org/activity/grade2/english/numbers/,2,english,english_language,numbers,1,1,3,1,1,4,bilingual_module,en-ne,,,2026-05-19T04:37:54Z,2026-05-19T04:56:43Z,discovered,early_grade_learning_candidate
EPAATH_grade2__english__past_action,OLE Nepal E-Paath,grade2/english/past_action,https://epaath.olenepal.org/activity/grade2/english/past_action/,2,english,english_language,past_action,1,1,6,1,1,8,bilingual_module,en-ne,,,2026-05-19T04:37:54Z,2026-05-19T04:56:43Z,discovered,early_grade_learning_candidate
EPAATH_grade2__english__preposition,OLE Nepal E-Paath,grade2/english/preposition,https://epaath.olenepal.org/activity/grade2/english/preposition/,2,english,english_language,preposition,1,1,3,1,1,3,bilingual_module,en-ne,,,2026-05-19T04:37:54Z,2026-05-19T04:56:43Z,discovered,early_grade_learning_candidate
EPAATH_grade2__english__punctuation,OLE Nepal E-Paath,grade2/english/punctuation,https://epaath.olenepal.org/activity/grade2/english/punctuation/,2,english,english_language,punctuation,1,1,6,1,1,7,bilingual_module,en-ne,,,2026-05-19T04:37:54Z,2026-05-19T04:56:43Z,discovered,early_grade_learning_candidate
EPAATH_grade2__english__strong_and_stronger,OLE Nepal E-Paath,grade2/english/strong_and_stronger,https://epaath.olenepal.org/activity/grade2/english/strong_and_stronger/,2,english,english_language,strong_and_stronger,1,0,4,1,1,5,monolingual_module,en,,,2026-05-19T04:37:54Z,2026-05-19T04:56:43Z,discovered,early_grade_learning_candidate
EPAATH_grade2__english__sun_and_light,OLE Nepal E-Paath,grade2/english/sun_and_light,https://epaath.olenepal.org/activity/grade2/english/sun_and_light/,2,english,english_language,sun_and_light,1,1,3,1,1,4,bilingual_module,en-ne,,,2026-05-19T04:37:54Z,2026-05-19T04:56:43Z,discovered,early_grade_learning_candidate
EPAATH_grade2__english__suri_found_friend,OLE Nepal E-Paath,grade2/english/suri_found_friend,https://epaath.olenepal.org/activity/grade2/english/suri_found_friend/,2,english,english_language,suri_found_friend,1,1,4,1,1,4,bilingual_module,en-ne,,,2026-05-19T04:37:54Z,2026-05-19T04:56:43Z,discovered,early_grade_learning_candidate
EPAATH_grade2__english__time_and_days,OLE Nepal E-Paath,grade2/english/time_and_days,https://epaath.olenepal.org/activity/grade2/english/time_and_days/,2,english,english_language,time_and_days,1,0,7,1,1,9,monolingual_module,en,,,2026-05-19T04:37:54Z,2026-05-19T04:56:43Z,discovered,early_grade_learning_candidate
EPAATH_grade2__english__what_is_someone_doing,OLE Nepal E-Paath,grade2/english/what_is_someone_doing,https://epaath.olenepal.org/activity/grade2/english/what_is_someone_doing/,2,english,english_language,what_is_someone_doing,1,1,3,1,1,4,bilingual_module,en-ne,,,2026-05-19T04:37:54Z,2026-05-19T04:56:43Z,discovered,early_grade_learning_candidate
EPAATH_grade2__english__what_is_this,OLE Nepal E-Paath,grade2/english/what_is_this,https://epaath.olenepal.org/activity/grade2/english/what_is_this/,2,english,english_language,what_is_this,1,1,3,1,1,5,bilingual_module,en-ne,,,2026-05-19T04:37:54Z,2026-05-19T04:56:43Z,discovered,early_grade_learning_candidate
EPAATH_grade2__english__who_is_he_she,OLE Nepal E-Paath,grade2/english/who_is_he_she,https://epaath.olenepal.org/activity/grade2/english/who_is_he_she/,2,english,english_language,who_is_he_she,1,1,4,1,0,4,bilingual_module,en-ne,,,2026-05-19T04:37:55Z,2026-05-19T04:56:44Z,discovered,early_grade_learning_candidate
EPAATH_grade2__english__who_is_he_she_profession,OLE Nepal E-Paath,grade2/english/who_is_he_she_profession,https://epaath.olenepal.org/activity/grade2/english/who_is_he_she_profession/,2,english,english_language,who_is_he_she_profession,1,1,7,1,1,8,bilingual_module,en-ne,,,2026-05-19T04:37:55Z,2026-05-19T04:56:44Z,discovered,early_grade_learning_candidate
EPAATH_grade2__math__addition,OLE Nepal E-Paath,grade2/math/addition,https://epaath.olenepal.org/activity/grade2/math/addition/,2,math,mathematics,addition,1,1,3,1,1,3,bilingual_module,en-ne,,,2026-05-19T04:37:55Z,2026-05-19T04:56:44Z,discovered,early_grade_learning_candidate
EPAATH_grade2__math__algebra,OLE Nepal E-Paath,grade2/math/algebra,https://epaath.olenepal.org/activity/grade2/math/algebra/,2,math,mathematics,algebra,1,1,7,1,1,7,bilingual_module,en-ne,,,2026-05-19T04:37:55Z,2026-05-19T04:56:44Z,discovered,early_grade_learning_candidate
EPAATH_grade2__math__area,OLE Nepal E-Paath,grade2/math/area,https://epaath.olenepal.org/activity/grade2/math/area/,2,math,mathematics,area,1,1,4,1,1,5,bilingual_module,en-ne,,,2026-05-19T04:37:55Z,2026-05-19T04:56:44Z,discovered,early_grade_learning_candidate
EPAATH_grade2__math__area_new,OLE Nepal E-Paath,grade2/math/area_new,https://epaath.olenepal.org/activity/grade2/math/area_new/,2,math,mathematics,area_new,1,1,4,1,1,5,bilingual_module,en-ne,,,2026-05-19T04:37:55Z,2026-05-19T04:56:44Z,discovered,early_grade_learning_candidate
EPAATH_grade2__math__bar_graph,OLE Nepal E-Paath,grade2/math/bar_graph,https://epaath.olenepal.org/activity/grade2/math/bar_graph/,2,math,mathematics,bar_graph,1,1,4,1,1,4,bilingual_module,en-ne,,,2026-05-19T04:37:55Z,2026-05-19T04:56:44Z,discovered,early_grade_learning_candidate
EPAATH_grade2__math__bar_graph_new,OLE Nepal E-Paath,grade2/math/bar_graph_new,https://epaath.olenepal.org/activity/grade2/math/bar_graph_new/,2,math,mathematics,bar_graph_new,1,1,4,1,1,5,bilingual_module,en-ne,,,2026-05-19T04:37:55Z,2026-05-19T04:56:44Z,discovered,early_grade_learning_candidate
EPAATH_grade2__math__basic_division,OLE Nepal E-Paath,grade2/math/basic_division,https://epaath.olenepal.org/activity/grade2/math/basic_division/,2,math,mathematics,basic_division,1,1,4,1,1,4,bilingual_module,en-ne,,,2026-05-19T04:37:55Z,2026-05-19T04:56:44Z,discovered,early_grade_learning_candidate
EPAATH_grade2__math__comparison_of_numbers,OLE Nepal E-Paath,grade2/math/comparison_of_numbers,https://epaath.olenepal.org/activity/grade2/math/comparison_of_numbers/,2,math,mathematics,comparison_of_numbers,1,1,3,1,1,4,bilingual_module,en-ne,,,2026-05-19T04:37:55Z,2026-05-19T04:56:44Z,discovered,early_grade_learning_candidate
EPAATH_grade2__math__comparison_of_numbers_old_,OLE Nepal E-Paath,grade2/math/comparison_of_numbers(old),https://epaath.olenepal.org/activity/grade2/math/comparison_of_numbers(old)/,2,math,mathematics,comparison_of_numbers(old),1,1,2,1,0,3,bilingual_module,en-ne,,,2026-05-19T04:37:55Z,2026-05-19T04:56:44Z,discovered,early_grade_learning_candidate
EPAATH_grade2__math__even_and_odd,OLE Nepal E-Paath,grade2/math/even_and_odd,https://epaath.olenepal.org/activity/grade2/math/even_and_odd/,2,math,mathematics,even_and_odd,1,1,4,1,1,5,bilingual_module,en-ne,,,2026-05-19T04:37:55Z,2026-05-19T04:56:44Z,discovered,early_grade_learning_candidate
EPAATH_grade2__math__fraction,OLE Nepal E-Paath,grade2/math/fraction,https://epaath.olenepal.org/activity/grade2/math/fraction/,2,math,mathematics,fraction,1,1,5,1,1,5,bilingual_module,en-ne,,,2026-05-19T04:37:55Z,2026-05-19T04:56:44Z,discovered,early_grade_learning_candidate
EPAATH_grade2__math__geometric_shapes,OLE Nepal E-Paath,grade2/math/geometric_shapes,https://epaath.olenepal.org/activity/grade2/math/geometric_shapes/,2,math,mathematics,geometric_shapes,1,1,4,1,1,5,bilingual_module,en-ne,,,2026-05-19T04:37:55Z,2026-05-19T04:56:44Z,discovered,early_grade_learning_candidate
EPAATH_grade2__math__geometry,OLE Nepal E-Paath,grade2/math/geometry,https://epaath.olenepal.org/activity/grade2/math/geometry/,2,math,mathematics,geometry,1,1,3,1,1,3,bilingual_module,en-ne,,,2026-05-19T04:37:55Z,2026-05-19T04:56:44Z,discovered,early_grade_learning_candidate
EPAATH_grade2__math__length,OLE Nepal E-Paath,grade2/math/length,https://epaath.olenepal.org/activity/grade2/math/length/,2,math,mathematics,length,0,0,1,0,1,1,monolingual_module,unknown,,,2026-05-19T04:37:55Z,2026-05-19T04:56:44Z,discovered,early_grade_learning_candidate
EPAATH_grade2__math__length_new,OLE Nepal E-Paath,grade2/math/length_new,https://epaath.olenepal.org/activity/grade2/math/length_new/,2,math,mathematics,length_new,1,1,6,1,1,7,bilingual_module,en-ne,,,2026-05-19T04:37:55Z,2026-05-19T04:56:44Z,discovered,early_grade_learning_candidate
EPAATH_grade2__math__money,OLE Nepal E-Paath,grade2/math/money,https://epaath.olenepal.org/activity/grade2/math/money/,2,math,mathematics,money,0,0,0,0,1,0,monolingual_module,unknown,,,2026-05-19T04:37:56Z,2026-05-19T04:56:44Z,discovered,early_grade_learning_candidate
EPAATH_grade2__math__money_new,OLE Nepal E-Paath,grade2/math/money_new,https://epaath.olenepal.org/activity/grade2/math/money_new/,2,math,mathematics,money_new,1,1,6,1,1,7,bilingual_module,en-ne,,,2026-05-19T04:37:56Z,2026-05-19T04:56:44Z,discovered,early_grade_learning_candidate
EPAATH_grade2__math__multiplication_i,OLE Nepal E-Paath,grade2/math/multiplication_i,https://epaath.olenepal.org/activity/grade2/math/multiplication_i/,2,math,mathematics,multiplication_i,1,1,5,1,1,5,bilingual_module,en-ne,,,2026-05-19T04:37:56Z,2026-05-19T04:56:44Z,discovered,early_grade_learning_candidate
EPAATH_grade2__math__multiplication_ii,OLE Nepal E-Paath,grade2/math/multiplication_ii,https://epaath.olenepal.org/activity/grade2/math/multiplication_ii/,2,math,mathematics,multiplication_ii,1,1,7,1,1,7,bilingual_module,en-ne,,,2026-05-19T04:37:56Z,2026-05-19T04:56:44Z,discovered,early_grade_learning_candidate
EPAATH_grade2__math__multiplication_iii,OLE Nepal E-Paath,grade2/math/multiplication_iii,https://epaath.olenepal.org/activity/grade2/math/multiplication_iii/,2,math,mathematics,multiplication_iii,1,1,3,1,1,3,bilingual_module,en-ne,,,2026-05-19T04:37:56Z,2026-05-19T04:56:44Z,discovered,early_grade_learning_candidate
EPAATH_grade2__math__multiplication_table,OLE Nepal E-Paath,grade2/math/multiplication_table,https://epaath.olenepal.org/activity/grade2/math/multiplication_table/,2,math,mathematics,multiplication_table,1,1,2,1,1,2,bilingual_module,en-ne,,,2026-05-19T04:37:56Z,2026-05-19T04:56:44Z,discovered,early_grade_learning_candidate
EPAATH_grade2__math__multiplication_word_prb,OLE Nepal E-Paath,grade2/math/multiplication_word_prb,https://epaath.olenepal.org/activity/grade2/math/multiplication_word_prb/,2,math,mathematics,multiplication_word_prb,1,1,1,1,1,1,bilingual_module,en-ne,,,2026-05-19T04:37:56Z,2026-05-19T04:56:44Z,discovered,early_grade_learning_candidate
EPAATH_grade2__math__order_numbers,OLE Nepal E-Paath,grade2/math/order_numbers,https://epaath.olenepal.org/activity/grade2/math/order_numbers/,2,math,mathematics,order_numbers,1,1,1,1,0,2,bilingual_module,en-ne,,,2026-05-19T04:37:56Z,2026-05-19T04:56:44Z,discovered,early_grade_learning_candidate
EPAATH_grade2__math__place_value,OLE Nepal E-Paath,grade2/math/place_value,https://epaath.olenepal.org/activity/grade2/math/place_value/,2,math,mathematics,place_value,1,1,4,1,1,4,bilingual_module,en-ne,,,2026-05-19T04:37:56Z,2026-05-19T04:56:44Z,discovered,early_grade_learning_candidate
EPAATH_grade2__math__set,OLE Nepal E-Paath,grade2/math/set,https://epaath.olenepal.org/activity/grade2/math/set/,2,math,mathematics,set,1,1,3,1,1,3,bilingual_module,en-ne,,,2026-05-19T04:37:56Z,2026-05-19T04:56:44Z,discovered,early_grade_learning_candidate
EPAATH_grade2__math__sharing_with_fractions,OLE Nepal E-Paath,grade2/math/sharing_with_fractions,https://epaath.olenepal.org/activity/grade2/math/sharing_with_fractions/,2,math,mathematics,sharing_with_fractions,1,1,4,1,1,5,bilingual_module,en-ne,,,2026-05-19T04:37:56Z,2026-05-19T04:56:44Z,discovered,early_grade_learning_candidate
EPAATH_grade2__math__substraction,OLE Nepal E-Paath,grade2/math/substraction,https://epaath.olenepal.org/activity/grade2/math/substraction/,2,math,mathematics,substraction,1,1,7,1,1,7,bilingual_module,en-ne,,,2026-05-19T04:37:56Z,2026-05-19T04:56:44Z,discovered,early_grade_learning_candidate
EPAATH_grade2__math__time,OLE Nepal E-Paath,grade2/math/time,https://epaath.olenepal.org/activity/grade2/math/time/,2,math,mathematics,time,1,1,5,1,1,7,bilingual_module,en-ne,,,2026-05-19T04:37:56Z,2026-05-19T04:56:44Z,discovered,early_grade_learning_candidate
EPAATH_grade2__math__twenty_to_hundred_new,OLE Nepal E-Paath,grade2/math/twenty_to_hundred_new,https://epaath.olenepal.org/activity/grade2/math/twenty_to_hundred_new/,2,math,mathematics,twenty_to_hundred_new,1,1,7,1,1,8,bilingual_module,en-ne,,,2026-05-19T04:37:56Z,2026-05-19T04:56:45Z,discovered,early_grade_learning_candidate
